x1	x2	x3	x4	x5
0.365762	1.005753	0.010000	0.010000	0.690796
0.365892	1.006817	0.010000	0.010000	0.464190
0.365233	1.006077	0.010000	0.010000	0.989874
0.365695	0.010000	0.010000	0.010000	0.792961
0.365277	1.005359	0.010000	0.010000	0.274105
0.364744	1.006422	0.010000	0.010000	0.086909
0.364220	1.006541	0.010000	0.010000	0.073090
0.364673	1.005828	0.010000	0.010000	0.740740
0.364191	1.004544	0.010000	0.010000	0.720741
0.364747	1.006578	0.010000	0.010000	0.674505
0.364306	1.006604	0.010000	0.010000	0.438237
0.364722	1.005911	0.010000	0.010000	0.310073
0.365081	0.010000	0.010000	0.010000	0.976403
0.364862	1.006016	0.010000	0.010000	0.725703
0.364788	1.005548	0.010000	0.010000	0.792847
0.365156	1.006122	0.010000	0.010000	0.119042
0.366288	0.010000	0.010000	0.010000	0.351382
0.366160	1.007020	0.010000	0.010000	0.341343
0.365737	1.004863	0.010000	0.010000	0.587807
0.365001	0.010000	0.010000	0.010000	0.979150
0.365190	1.005544	0.010000	0.010000	0.910224
0.365299	0.010000	0.010000	0.010000	0.018120
0.365054	1.004608	0.010000	0.010000	0.106794
0.365425	1.006237	0.010000	0.010000	0.268679
0.364892	1.005556	0.010000	0.010000	0.754285
0.364250	1.005351	0.010000	0.010000	0.310696
0.366239	1.006286	0.010000	0.010000	0.842880
0.365596	0.010000	0.010000	0.010000	0.737658
0.364974	1.005589	0.010000	0.010000	0.262718
0.364359	1.005134	0.010000	0.010000	0.094419
0.365634	1.006522	0.010000	0.010000	0.163731
0.364831	1.005311	0.010000	0.010000	0.492998
0.364274	1.005315	0.010000	0.010000	0.175005
0.364751	1.005364	0.010000	0.010000	0.204283
0.366025	1.006371	0.010000	0.010000	0.977254
0.366357	1.006475	0.010000	0.010000	0.355440
0.365381	1.006884	0.010000	0.010000	0.354531
0.364772	1.004401	0.010000	0.010000	0.273881
0.364543	1.005105	0.010000	0.010000	0.349846
0.364518	1.005813	0.010000	0.010000	0.503679
0.364806	1.006283	0.010000	0.010000	0.165581
0.364523	1.006543	0.010000	0.010000	0.075268
0.365305	1.006391	0.010000	0.010000	0.551817
0.365512	0.010000	0.010000	0.010000	0.017735
0.364048	1.005032	0.010000	0.010000	0.565922
0.364420	1.005995	0.010000	0.010000	0.231820
0.364350	1.005408	0.010000	0.010000	0.108184
0.364989	1.006159	0.010000	0.010000	0.381612
0.365104	1.004787	0.010000	0.010000	0.235690
0.365124	1.005593	0.010000	0.010000	0.805787
0.364536	1.005550	0.010000	0.010000	0.326989
0.364255	1.006511	0.010000	0.010000	0.669684
0.363419	0.010000	0.010000	0.010000	0.475532
0.365649	1.006021	0.010000	0.010000	0.595662
0.365797	1.006879	0.010000	0.010000	0.068972
0.365678	0.010000	0.010000	0.010000	0.458149
0.364981	1.005761	0.010000	0.010000	0.201930
0.365220	1.006243	0.010000	0.010000	0.760141
0.366010	0.010000	0.010000	0.010000	0.875673
0.364012	1.004929	0.010000	0.010000	0.097133
0.364348	1.005373	0.010000	0.010000	0.700977
0.364648	1.006451	0.010000	0.010000	0.234416
0.366127	0.010000	0.010000	0.010000	0.325301
0.365145	0.010000	0.010000	0.010000	0.540348
0.365446	0.010000	0.010000	0.010000	0.084758
0.363973	0.010000	0.010000	0.010000	0.035298
0.365034	0.010000	0.010000	0.010000	0.082981
0.368066	0.010000	0.010000	0.010000	0.684661
0.364844	0.010000	0.010000	0.010000	0.745165
0.364467	1.004481	0.010000	0.010000	0.255549
0.364552	1.004453	0.010000	0.010000	0.673744
0.364392	1.006604	0.010000	0.010000	0.830710
0.364680	1.006592	0.010000	0.010000	0.140013
0.365140	1.006063	0.010000	0.010000	0.614910
0.364406	1.004538	0.010000	0.010000	0.310545
0.364826	1.005444	0.010000	0.010000	0.172223
0.364766	1.006679	0.010000	0.010000	0.635859
0.364743	1.005181	0.010000	0.010000	0.425335
0.365937	0.010000	0.010000	0.010000	0.165387
0.364125	1.004717	0.010000	0.010000	0.625679
0.364494	1.004303	0.010000	0.010000	0.478657
0.364121	1.005951	0.010000	0.010000	0.571049
0.365128	0.010000	0.010000	0.010000	0.891660
0.365132	1.005474	0.010000	0.010000	0.199015
0.365536	0.010000	0.010000	0.010000	0.024578
0.364753	1.005372	0.010000	0.010000	0.672294
0.364879	0.010000	0.010000	0.010000	0.341086
0.364308	1.004478	0.010000	0.010000	0.137515
0.365413	1.007495	0.010000	0.010000	0.192719
0.365873	1.005407	0.010000	0.010000	0.950285
0.363867	1.003961	0.010000	0.010000	0.255028
0.364641	1.005620	0.010000	0.010000	0.575710
0.364615	1.005763	0.010000	0.010000	0.861548
0.364235	1.004924	0.010000	0.010000	0.919143
0.364546	1.006439	0.010000	0.010000	0.455726
0.364230	1.006398	0.010000	0.010000	0.526680
0.364603	1.005949	0.010000	0.010000	0.584444
0.364845	1.005497	0.010000	0.010000	0.745912
0.364980	1.004458	0.010000	0.010000	0.000193
0.364850	1.006658	0.010000	0.010000	0.164372
0.364954	1.006175	0.010000	0.010000	0.307851
0.364826	1.006174	0.010000	0.010000	0.968239
0.364316	1.006103	0.010000	0.010000	0.567180
0.365393	1.006233	0.010000	0.010000	0.526371
0.361679	1.003761	0.010000	0.010000	0.114261
0.365115	1.004634	0.010000	0.010000	0.302216
0.364984	1.006394	0.010000	0.010000	0.859991
0.365963	1.005958	0.010000	0.010000	0.750536
0.364122	1.004940	0.010000	0.010000	0.940097
0.366546	1.006823	0.010000	0.010000	0.989612
0.362468	1.002562	0.010000	0.010000	0.256406
0.364241	1.005097	0.010000	0.010000	0.964778
0.365442	1.006484	0.010000	0.010000	0.191704
0.365144	1.006108	0.010000	0.010000	0.499605
0.364987	1.006447	0.010000	0.010000	0.104977
0.365263	1.006197	0.010000	0.010000	0.679323
0.365265	1.005978	0.010000	0.010000	0.316843
0.364164	1.005213	0.010000	0.010000	0.914738
0.361443	1.004083	0.010000	0.010000	0.136564
0.365783	0.010000	0.010000	0.010000	0.879742
0.364453	1.005378	0.010000	0.010000	0.321975
0.364671	1.004872	0.010000	0.010000	0.556518
0.365511	1.005970	0.010000	0.010000	0.687130
0.363765	1.004208	0.010000	0.010000	0.014697
0.364113	1.005087	0.010000	0.010000	0.299479
0.365634	1.006645	0.010000	0.010000	0.201578
0.365120	1.006256	0.010000	0.010000	0.319941
0.364616	1.006327	0.010000	0.010000	0.975420
0.364440	1.006100	0.010000	0.010000	0.853741
0.364500	0.010000	0.010000	0.010000	0.059054
0.365186	1.006241	0.010000	0.010000	0.493341
0.365905	1.006926	0.010000	0.010000	0.566747
0.364940	1.004831	0.010000	0.010000	0.337558
0.364983	1.005717	0.010000	0.010000	0.659847
0.365004	0.010000	0.010000	0.010000	0.497069
0.365557	1.005783	0.010000	0.010000	0.380320
0.364598	1.006479	0.010000	0.010000	0.449592
0.364974	1.005725	0.010000	0.010000	0.487095
0.364464	1.006275	0.010000	0.010000	0.414989
0.364942	1.006646	0.010000	0.010000	0.350760
0.365189	0.010000	0.010000	0.010000	0.663147
0.365291	0.010000	0.010000	0.010000	0.496334
0.363560	1.004604	0.010000	0.010000	0.717313
0.363945	1.004532	0.010000	0.010000	0.528719
0.365139	0.010000	0.010000	0.010000	0.658566
0.365560	1.006897	0.010000	0.010000	0.303911
0.364702	1.006204	0.010000	0.010000	0.901042
0.364581	1.005393	0.010000	0.010000	0.558125
0.364452	1.006619	0.010000	0.010000	0.114933
0.364258	0.010000	0.010000	0.010000	0.633158
0.365736	1.004693	0.010000	0.010000	0.626634
0.364456	1.005461	0.010000	0.010000	0.248919
0.364231	0.010000	0.010000	0.010000	0.208007
0.364726	1.004773	0.010000	0.010000	0.605811
0.365455	1.004887	0.010000	0.010000	0.733308
0.364211	0.010000	0.010000	0.010000	0.557814
0.364302	1.005739	0.010000	0.010000	0.478468
0.364942	1.005665	0.010000	0.010000	0.348483
0.366004	1.006705	0.010000	0.010000	0.503592
0.365167	0.010000	0.010000	0.010000	0.354923
0.365326	0.010000	0.010000	0.010000	0.009299
0.364806	1.005438	0.010000	0.010000	0.109530
0.365328	1.006128	0.010000	0.010000	0.089612
0.365052	0.010000	0.010000	0.010000	0.810962
0.364233	1.005196	0.010000	0.010000	0.490105
0.364664	1.006850	0.010000	0.010000	0.483440
0.364388	1.006253	0.010000	0.010000	0.814809
0.364835	1.006310	0.010000	0.010000	0.658729
0.364196	1.006369	0.010000	0.010000	0.815822
0.365136	0.010000	0.010000	0.010000	0.756988
0.364612	0.010000	0.010000	0.010000	0.226591
0.364986	1.005544	0.010000	0.010000	0.552555
0.365839	1.006361	0.010000	0.010000	0.269291
0.365854	1.006167	0.010000	0.010000	0.052426
0.363630	1.005596	0.010000	0.010000	0.155604
0.364838	1.006380	0.010000	0.010000	0.638100
0.364269	1.005033	0.010000	0.010000	0.425952
0.365299	1.006419	0.010000	0.010000	0.890434
0.364765	1.005031	0.010000	0.010000	0.233338
0.363685	1.004699	0.010000	0.010000	0.234953
0.364325	1.004996	0.010000	0.010000	0.437863
0.364469	1.006250	0.010000	0.010000	0.425247
0.364953	1.005789	0.010000	0.010000	0.555010
0.364722	1.005598	0.010000	0.010000	0.874337
0.365332	0.010000	0.010000	0.010000	0.414414
0.365354	1.006138	0.010000	0.010000	0.695059
0.365172	0.010000	0.010000	0.010000	0.843744
0.365413	1.005872	0.010000	0.010000	0.954625
0.363792	1.004283	0.010000	0.010000	0.370543
0.364381	1.004619	0.010000	0.010000	0.577048
0.365863	1.006163	0.010000	0.010000	0.010727
0.364892	1.005717	0.010000	0.010000	0.510162
0.365985	1.005492	0.010000	0.010000	0.496409
0.363998	1.004966	0.010000	0.010000	0.667116
0.363499	0.010000	0.010000	0.010000	0.333010
0.364982	0.010000	0.010000	0.010000	0.983981
0.365760	0.010000	0.010000	0.010000	0.112448
0.365586	1.005255	0.010000	0.010000	0.679166
0.364607	1.005238	0.010000	0.010000	0.194046
0.364119	1.004225	0.010000	0.010000	0.896789
0.365373	0.010000	0.010000	0.010000	0.857860
0.364600	1.004016	0.010000	0.010000	0.225513
0.365035	1.005636	0.010000	0.010000	0.808160
0.365580	0.010000	0.010000	0.010000	0.762806
0.363472	0.010000	0.010000	0.010000	0.358623
0.364888	1.005071	0.010000	0.010000	0.468318
0.365013	1.005517	0.010000	0.010000	0.619609
0.366042	0.010000	0.010000	0.010000	0.742745
0.365355	1.005660	0.010000	0.010000	0.777732
0.364553	1.005634	0.010000	0.010000	0.111509
0.364726	1.006391	0.010000	0.010000	0.585062
0.365172	1.005752	0.010000	0.010000	0.705043
0.364893	1.006578	0.010000	0.010000	0.451563
0.364579	1.005081	0.010000	0.010000	0.431110
0.365182	0.010000	0.010000	0.010000	0.270730
0.365321	1.005411	0.010000	0.010000	0.764406
0.365438	0.010000	0.010000	0.010000	0.698120
0.363967	1.004847	0.010000	0.010000	0.770768
0.366101	1.005406	0.010000	0.010000	0.802144
0.364339	1.005679	0.010000	0.010000	0.974126
0.364738	1.005903	0.010000	0.010000	0.645676
0.364298	1.004811	0.010000	0.010000	0.482183
0.364888	1.005617	0.010000	0.010000	0.979881
0.364587	1.006437	0.010000	0.010000	0.923204
0.364455	1.006261	0.010000	0.010000	0.616837
0.364737	0.010000	0.010000	0.010000	0.937641
0.364120	1.005621	0.010000	0.010000	0.014617
0.364458	1.005744	0.010000	0.010000	0.391262
0.364737	1.004639	0.010000	0.010000	0.547277
0.365668	1.006478	0.010000	0.010000	0.898756
0.365331	1.004559	0.010000	0.010000	0.633941
0.365044	0.010000	0.010000	0.010000	0.262565
0.364324	1.004675	0.010000	0.010000	0.111921
0.365036	0.010000	0.010000	0.010000	0.879910
0.366712	0.010000	0.010000	0.010000	0.906133
0.365561	0.010000	0.010000	0.010000	0.113444
0.365050	1.005631	0.010000	0.010000	0.127260
0.364207	1.005408	0.010000	0.010000	0.952966
0.364655	1.004644	0.010000	0.010000	0.730359
0.366398	1.006220	0.010000	0.010000	0.532778
0.364917	0.010000	0.010000	0.010000	0.196605
0.365463	1.004979	0.010000	0.010000	0.482717
0.364122	0.010000	0.010000	0.010000	0.508870
0.365314	1.006030	0.010000	0.010000	0.255989
0.364802	1.005280	0.010000	0.010000	0.865337
0.364372	1.005436	0.010000	0.010000	0.943671
0.364748	1.005726	0.010000	0.010000	0.111913
0.365627	1.006325	0.010000	0.010000	0.058949
0.364498	1.006446	0.010000	0.010000	0.145447
0.365167	1.004364	0.010000	0.010000	0.765190
0.364206	1.005703	0.010000	0.010000	0.030146
0.364799	0.010000	0.010000	0.010000	0.278281
0.365041	1.007052	0.010000	0.010000	0.007410
0.364784	1.005330	0.010000	0.010000	0.935545
0.365341	1.006380	0.010000	0.010000	0.611848
0.365366	0.010000	0.010000	0.010000	0.726715
0.363871	1.005041	0.010000	0.010000	0.154858
0.365197	0.010000	0.010000	0.010000	0.705524
0.364306	1.006013	0.010000	0.010000	0.284826
0.364262	1.006057	0.010000	0.010000	0.072679
0.364868	1.006256	0.010000	0.010000	0.605554
0.364743	1.005173	0.010000	0.010000	0.757055
0.365757	0.010000	0.010000	0.010000	0.549016
0.364618	1.006107	0.010000	0.010000	0.650701
0.364313	1.005342	0.010000	0.010000	0.166618
0.365234	1.006215	0.010000	0.010000	0.100587
0.364432	1.005493	0.010000	0.010000	0.342204
0.365208	1.004979	0.010000	0.010000	0.972646
0.365581	1.006222	0.010000	0.010000	0.106319
0.365500	0.010000	0.010000	0.010000	0.816138
0.365579	1.006262	0.010000	0.010000	0.095466
0.365997	1.006383	0.010000	0.010000	0.146416
0.364216	1.006569	0.010000	0.010000	0.054335
0.365323	1.005600	0.010000	0.010000	0.964010
0.364178	1.006092	0.010000	0.010000	0.936967
0.364964	0.010000	0.010000	0.010000	0.487825
0.364874	1.004615	0.010000	0.010000	0.506983
0.365634	1.006520	0.010000	0.010000	0.944064
0.364919	0.010000	0.010000	0.010000	0.063497
0.364410	1.004663	0.010000	0.010000	0.163969
0.364844	1.004890	0.010000	0.010000	0.131968
0.364783	1.005366	0.010000	0.010000	0.474784
0.364942	1.005578	0.010000	0.010000	0.716769
0.365309	1.006065	0.010000	0.010000	0.016313
0.365334	1.005892	0.010000	0.010000	0.048929
0.365368	1.006134	0.010000	0.010000	0.566275
0.365230	1.005517	0.010000	0.010000	0.446099
0.365692	1.006462	0.010000	0.010000	0.192075
0.364332	1.004722	0.010000	0.010000	0.237162
0.365164	0.010000	0.010000	0.010000	0.745278
0.364578	0.010000	0.010000	0.010000	0.201869
0.365822	0.010000	0.010000	0.010000	0.438701
0.366129	1.007144	0.010000	0.010000	0.925038
0.365213	1.005509	0.010000	0.010000	0.359488
0.364611	1.005913	0.010000	0.010000	0.952435
0.364079	1.005502	0.010000	0.010000	0.552047
0.365018	0.010000	0.010000	0.010000	0.309617
0.365583	1.006101	0.010000	0.010000	0.380772
0.364443	0.010000	0.010000	0.010000	0.118685
0.366775	0.010000	0.010000	0.010000	0.118895
0.365145	1.006072	0.010000	0.010000	0.925139
0.364518	1.006347	0.010000	0.010000	0.180077
0.364395	0.010000	0.010000	0.010000	0.790869
0.365167	0.010000	0.010000	0.010000	0.781246
0.363837	1.004397	0.010000	0.010000	0.817511
0.364885	1.006516	0.010000	0.010000	0.425457
0.364824	1.005890	0.010000	0.010000	0.950621
0.364339	1.006581	0.010000	0.010000	0.663661
0.362875	1.005005	0.010000	0.010000	0.872838
0.364258	1.006357	0.010000	0.010000	0.788455
0.363626	1.006142	0.010000	0.010000	0.362355
0.364644	1.005720	0.010000	0.010000	0.098938
0.364364	1.005045	0.010000	0.010000	0.320174
0.364329	1.006005	0.010000	0.010000	0.527462
0.365212	1.005148	0.010000	0.010000	0.993375
0.366393	0.010000	0.010000	0.010000	0.900913
0.365372	0.010000	0.010000	0.010000	0.365673
0.364767	1.003702	0.010000	0.010000	0.219882
0.364579	0.010000	0.010000	0.010000	0.627505
0.364828	1.005443	0.010000	0.010000	0.580205
0.364920	1.005557	0.010000	0.010000	0.992464
0.365037	1.005806	0.010000	0.010000	0.068896
0.364733	1.005052	0.010000	0.010000	0.099737
0.365318	1.005570	0.010000	0.010000	0.273699
0.365185	1.006041	0.010000	0.010000	0.569399
0.364712	1.006019	0.010000	0.010000	0.427946
0.364833	1.006685	0.010000	0.010000	0.092747
0.365593	1.006241	0.010000	0.010000	0.143513
0.365169	1.005668	0.010000	0.010000	0.721097
0.364078	1.004548	0.010000	0.010000	0.020197
0.364628	1.004315	0.010000	0.010000	0.673220
0.365038	1.006087	0.010000	0.010000	0.010021
0.364149	1.005314	0.010000	0.010000	0.588447
0.366105	0.010000	0.010000	0.010000	0.529078
0.364515	1.006223	0.010000	0.010000	0.311078
0.364621	1.006349	0.010000	0.010000	0.877774
0.364474	1.004452	0.010000	0.010000	0.521144
0.367536	0.010000	0.010000	0.010000	0.733529
0.364768	1.005747	0.010000	0.010000	0.714161
0.365379	1.006009	0.010000	0.010000	0.717890
0.364138	1.004644	0.010000	0.010000	0.276702
0.365854	0.010000	0.010000	0.010000	0.790946
0.364693	1.006498	0.010000	0.010000	0.482063
0.365081	0.010000	0.010000	0.010000	0.237146
0.365728	1.006454	0.010000	0.010000	0.945906
0.365133	1.006358	0.010000	0.010000	0.332994
0.365021	0.010000	0.010000	0.010000	0.212568
0.364689	1.005426	0.010000	0.010000	0.937717
0.364924	0.010000	0.010000	0.010000	0.625126
0.364543	1.005877	0.010000	0.010000	0.066258
0.365197	1.005672	0.010000	0.010000	0.441620
0.364265	1.005139	0.010000	0.010000	0.963372
0.364805	1.006473	0.010000	0.010000	0.174246
0.364951	1.006048	0.010000	0.010000	0.938346
0.364894	1.006042	0.010000	0.010000	0.430272
0.365093	1.005615	0.010000	0.010000	0.641045
0.364373	1.005310	0.010000	0.010000	0.075967
0.364398	1.006604	0.010000	0.010000	0.444449
0.365605	1.006603	0.010000	0.010000	0.821188
0.365167	1.004458	0.010000	0.010000	0.627791
0.364955	1.005701	0.010000	0.010000	0.224511
0.365141	1.005883	0.010000	0.010000	0.315330
0.364685	1.005763	0.010000	0.010000	0.051093
0.365782	1.006252	0.010000	0.010000	0.441030
0.365634	1.006693	0.010000	0.010000	0.661217
0.365364	1.005134	0.010000	0.010000	0.725527
0.365601	1.005666	0.010000	0.010000	0.725408
0.366150	0.010000	0.010000	0.010000	0.075193
0.363436	1.005783	0.010000	0.010000	0.007405
0.364395	1.005744	0.010000	0.010000	0.178026
0.364325	1.004812	0.010000	0.010000	0.907580
0.364281	1.006192	0.010000	0.010000	0.324323
0.364549	1.005604	0.010000	0.010000	0.390334
0.365474	0.010000	0.010000	0.010000	0.728819
0.365441	0.010000	0.010000	0.010000	0.023731
0.364548	0.010000	0.010000	0.010000	0.202829
0.366534	1.006460	0.010000	0.010000	0.653728
0.363024	1.004709	0.010000	0.010000	0.491096
0.364549	0.010000	0.010000	0.010000	0.411473
0.364773	1.006421	0.010000	0.010000	0.521807
0.364814	1.006199	0.010000	0.010000	0.635554
0.365075	1.006426	0.010000	0.010000	0.031971
0.365001	1.005574	0.010000	0.010000	0.287954
0.364576	1.006329	0.010000	0.010000	0.660365
0.364739	1.005345	0.010000	0.010000	0.882073
0.365136	0.010000	0.010000	0.010000	0.325862
0.364280	1.006715	0.010000	0.010000	0.835560
0.364279	0.010000	0.010000	0.010000	0.828820
0.364929	1.006298	0.010000	0.010000	0.889169
0.365287	1.006094	0.010000	0.010000	0.982781
0.365445	1.006026	0.010000	0.010000	0.887447
0.365125	1.005589	0.010000	0.010000	0.071240
0.364806	1.006391	0.010000	0.010000	0.697702
0.365345	1.006231	0.010000	0.010000	0.698833
0.363467	1.004066	0.010000	0.010000	0.713544
0.365697	1.005747	0.010000	0.010000	0.570217
0.365657	0.010000	0.010000	0.010000	0.165735
0.364059	1.006582	0.010000	0.010000	0.063874
0.364151	1.004272	0.010000	0.010000	0.137859
0.366504	0.010000	0.010000	0.010000	0.035366
0.364869	1.006317	0.010000	0.010000	0.157116
0.365177	1.006772	0.010000	0.010000	0.650076
0.365136	1.005919	0.010000	0.010000	0.701950
0.365790	1.006510	0.010000	0.010000	0.712600
0.364109	1.004575	0.010000	0.010000	0.374363
0.364152	1.005085	0.010000	0.010000	0.342434
0.366565	0.010000	0.010000	0.010000	0.741242
0.363976	1.004737	0.010000	0.010000	0.546375
0.363731	1.005102	0.010000	0.010000	0.928622
0.364057	1.005471	0.010000	0.010000	0.634052
0.364644	1.005515	0.010000	0.010000	0.894088
0.364122	1.005010	0.010000	0.010000	0.730245
0.364962	1.005423	0.010000	0.010000	0.100432
0.365554	0.010000	0.010000	0.010000	0.708520
0.364689	1.005457	0.010000	0.010000	0.383966
0.363868	1.005056	0.010000	0.010000	0.130705
0.365198	1.006200	0.010000	0.010000	0.928294
0.364058	1.004823	0.010000	0.010000	0.082313
0.364784	1.006242	0.010000	0.010000	0.902151
0.365197	0.010000	0.010000	0.010000	0.348819
0.365419	1.005529	0.010000	0.010000	0.205660
0.364766	1.005772	0.010000	0.010000	0.317742
0.366157	1.006724	0.010000	0.010000	0.988055
0.364742	1.005393	0.010000	0.010000	0.100629
0.365176	1.005444	0.010000	0.010000	0.016300
0.364906	0.010000	0.010000	0.010000	0.218027
0.364537	1.005033	0.010000	0.010000	0.855913
0.364255	1.004544	0.010000	0.010000	0.162539
0.363125	1.006520	0.010000	0.010000	0.980556
0.364118	1.005415	0.010000	0.010000	0.159245
0.364684	1.005817	0.010000	0.010000	0.243663
0.364616	1.005835	0.010000	0.010000	0.511740
0.364746	1.006110	0.010000	0.010000	0.633431
0.365127	1.004954	0.010000	0.010000	0.964318
0.364118	1.005470	0.010000	0.010000	0.919173
0.365491	1.006680	0.010000	0.010000	0.702147
0.364741	1.004788	0.010000	0.010000	0.528123
0.364137	1.005382	0.010000	0.010000	0.921168
0.364211	1.005468	0.010000	0.010000	0.515436
0.363927	1.004049	0.010000	0.010000	0.387888
0.364683	1.004910	0.010000	0.010000	0.551094
0.365041	1.005671	0.010000	0.010000	0.366252
0.366071	1.006129	0.010000	0.010000	0.047085
0.364121	1.006669	0.010000	0.010000	0.547266
0.365669	1.005392	0.010000	0.010000	0.286566
0.365492	1.006167	0.010000	0.010000	0.224871
0.363375	1.005171	0.010000	0.010000	0.807682
0.365198	0.010000	0.010000	0.010000	0.512030
0.364936	1.005134	0.010000	0.010000	0.942949
0.364407	1.006301	0.010000	0.010000	0.616070
0.364299	1.005603	0.010000	0.010000	0.093469
0.364428	0.010000	0.010000	0.010000	0.753841
0.364589	1.006471	0.010000	0.010000	0.616294
0.364768	0.010000	0.010000	0.010000	0.707145
0.363419	0.010000	0.010000	0.010000	0.122938
0.366757	1.005779	0.010000	0.010000	0.450045
0.363934	1.005580	0.010000	0.010000	0.708743
0.365021	1.004776	0.010000	0.010000	0.292418
0.364914	1.006027	0.010000	0.010000	0.318154
0.364727	1.005256	0.010000	0.010000	0.989492
0.364264	0.010000	0.010000	0.010000	0.859974
0.365526	1.006342	0.010000	0.010000	0.515524
0.365339	1.006083	0.010000	0.010000	0.731709
0.365250	0.010000	0.010000	0.010000	0.238284
0.363261	1.004733	0.010000	0.010000	0.462434
0.364301	1.005022	0.010000	0.010000	0.562903
0.365136	1.005734	0.010000	0.010000	0.358006
0.364988	0.010000	0.010000	0.010000	0.264200
0.364180	1.006460	0.010000	0.010000	0.271149
0.364922	0.010000	0.010000	0.010000	0.642610
0.365242	1.006602	0.010000	0.010000	0.204518
0.365000	1.004587	0.010000	0.010000	0.712708
0.365161	1.005605	0.010000	0.010000	0.224284
0.363606	1.006290	0.010000	0.010000	0.330612
0.366976	0.010000	0.010000	0.010000	0.179447
0.364998	1.004556	0.010000	0.010000	0.561710
0.365141	1.005607	0.010000	0.010000	0.671959
0.365167	1.005602	0.010000	0.010000	0.786562
0.364118	1.005440	0.010000	0.010000	0.098944
0.364090	1.005911	0.010000	0.010000	0.555258
0.364864	0.010000	0.010000	0.010000	0.446301
0.365345	1.007035	0.010000	0.010000	0.990052
0.364441	1.003322	0.010000	0.010000	0.723644
0.364167	1.004009	0.010000	0.010000	0.517280
0.364916	1.005545	0.010000	0.010000	0.175373
0.364828	1.005825	0.010000	0.010000	0.543164
0.365874	1.005430	0.010000	0.010000	0.859242
0.364295	1.005628	0.010000	0.010000	0.872381
0.365000	1.005341	0.010000	0.010000	0.785991
0.364585	1.005645	0.010000	0.010000	0.028418
0.364635	1.006313	0.010000	0.010000	0.278248
0.364942	1.006464	0.010000	0.010000	0.659253
0.365005	0.010000	0.010000	0.010000	0.508575
0.365580	1.006317	0.010000	0.010000	0.229153
0.364748	1.005248	0.010000	0.010000	0.802602
0.364927	0.010000	0.010000	0.010000	0.977051
0.364921	1.005574	0.010000	0.010000	0.611692
0.364813	1.005580	0.010000	0.010000	0.213611
0.366052	1.006031	0.010000	0.010000	0.725142
0.364930	1.006201	0.010000	0.010000	0.146056
0.364281	1.005623	0.010000	0.010000	0.991439
0.363918	1.005747	0.010000	0.010000	0.354068
0.365148	1.005081	0.010000	0.010000	0.592423
0.364956	1.005787	0.010000	0.010000	0.117077
0.363700	0.010000	0.010000	0.010000	0.376748
0.364371	1.006551	0.010000	0.010000	0.727235
0.365590	1.006600	0.010000	0.010000	0.971211
0.364770	1.005802	0.010000	0.010000	0.007662
0.363312	1.005173	0.010000	0.010000	0.776238
0.364377	0.010000	0.010000	0.010000	0.921757
0.366053	1.005492	0.010000	0.010000	0.506560
0.364725	1.005571	0.010000	0.010000	0.106375
0.364582	1.005516	0.010000	0.010000	0.593642
0.365223	0.010000	0.010000	0.010000	0.233489
0.364724	1.004819	0.010000	0.010000	0.807930
0.364804	1.005197	0.010000	0.010000	0.598279
0.365138	1.005670	0.010000	0.010000	0.668164
0.365063	0.010000	0.010000	0.010000	0.404359
0.363168	1.004290	0.010000	0.010000	0.240755
0.363975	1.005546	0.010000	0.010000	0.198225
0.364196	1.004599	0.010000	0.010000	0.465103
0.365167	0.010000	0.010000	0.010000	0.967680
0.364451	1.006328	0.010000	0.010000	0.380845
0.364618	1.005135	0.010000	0.010000	0.417843
0.365022	1.006029	0.010000	0.010000	0.437671
0.364797	1.005478	0.010000	0.010000	0.404405
0.365417	1.006666	0.010000	0.010000	0.109554
0.365264	1.006085	0.010000	0.010000	0.257175
0.365518	1.005325	0.010000	0.010000	0.391707
0.365181	0.010000	0.010000	0.010000	0.017408
0.365072	1.005734	0.010000	0.010000	0.658379
0.364343	0.010000	0.010000	0.010000	0.072224
0.367283	0.010000	0.010000	0.010000	0.628863
0.366160	1.006946	0.010000	0.010000	0.410282
0.365054	1.006128	0.010000	0.010000	0.836906
0.366028	1.006421	0.010000	0.010000	0.470267
0.364279	1.006425	0.010000	0.010000	0.892072
0.365157	0.010000	0.010000	0.010000	0.565886
0.365350	1.006417	0.010000	0.010000	0.907013
0.364104	1.005698	0.010000	0.010000	0.622353
0.365811	1.005562	0.010000	0.010000	0.064474
0.364646	1.005816	0.010000	0.010000	0.829813
0.365851	0.010000	0.010000	0.010000	0.359377
0.365229	0.010000	0.010000	0.010000	0.074085
0.364974	1.005538	0.010000	0.010000	0.359184
0.364069	1.005517	0.010000	0.010000	0.692140
0.365177	0.010000	0.010000	0.010000	0.494843
0.364833	1.006661	0.010000	0.010000	0.649778
0.365040	1.006024	0.010000	0.010000	0.422056
0.364544	1.005394	0.010000	0.010000	0.537324
0.364188	1.005994	0.010000	0.010000	0.140490
0.364782	1.005514	0.010000	0.010000	0.856422
0.365583	1.006670	0.010000	0.010000	0.933137
0.364345	1.006641	0.010000	0.010000	0.580470
0.366041	1.006280	0.010000	0.010000	0.901948
0.364703	1.005353	0.010000	0.010000	0.038036
0.365259	0.010000	0.010000	0.010000	0.712216
0.365925	1.006521	0.010000	0.010000	0.287613
0.364146	1.004939	0.010000	0.010000	0.887297
